id,brand_id,item_option_id,output_category_id,order_item_name,order_category_name,order_frontage_size,order_lr,order_with,order_other,output_category,output_part_number1,output_part_number2,output_addition1,output_addition2,output_ek_no,output_base_wheel,output_height,output_width,output_finish,output_grain_direction,output_quantity,output_line,output_color,output_wood_color,output_append_option,output_press_manufacturer_name,output_totte_product,output_selected_color,temporary_id,color_classification,output_grant_line,output_selection_color,line,line_color,end_color,discriminator_type
889,3,SF000136,7,POLソファ,ファイバーボックス/チャコール,,2個,,,,GPL-FBOX/CH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾁｬｺｰﾙ,,,,0,0,,,2,,,,,,,,KARI0052,-,,,,,,factory
890,3,SF000137,7,POLソファ,ファイバーボックス/チャコール,,3個,,,,GPL-FBOX/CH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾁｬｺｰﾙ,,,,0,0,,,3,,,,,,,,KARI0052,-,,,,,,factory
891,3,SF000138,7,POLソファ,ファイバーボックス/チャコール,,4個,,,,GPL-FBOX/CH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾁｬｺｰﾙ,,,,0,0,,,4,,,,,,,,KARI0052,-,,,,,,factory
892,3,SF000139,7,POLソファ,ファイバーボックス/チャコール,,5個,,,,GPL-FBOX/CH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾁｬｺｰﾙ,,,,0,0,,,5,,,,,,,,KARI0052,-,,,,,,factory
893,3,SF000140,7,POLソファ,ファイバーボックス/チャコール,,6個,,,,GPL-FBOX/CH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾁｬｺｰﾙ,,,,0,0,,,6,,,,,,,,KARI0052,-,,,,,,factory
894,3,SF000141,7,POLソファ,ファイバーボックス/チャコール,,7個,,,,GPL-FBOX/CH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾁｬｺｰﾙ,,,,0,0,,,7,,,,,,,,KARI0052,-,,,,,,factory
895,3,SF000142,7,POLソファ,ファイバーボックス/チャコール,,8個,,,,GPL-FBOX/CH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾁｬｺｰﾙ,,,,0,0,,,8,,,,,,,,KARI0052,-,,,,,,factory
896,3,SF000143,7,POLソファ,ファイバーボックス/ホワイト,,1個,,,,GPL-FBOX/WH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾎﾜｲﾄ,,,,0,0,,,1,,,,,,,,KARI0053,-,,,,,,factory
897,3,SF000144,7,POLソファ,ファイバーボックス/ホワイト,,2個,,,,GPL-FBOX/WH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾎﾜｲﾄ,,,,0,0,,,2,,,,,,,,KARI0053,-,,,,,,factory
898,3,SF000145,7,POLソファ,ファイバーボックス/ホワイト,,3個,,,,GPL-FBOX/WH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾎﾜｲﾄ,,,,0,0,,,3,,,,,,,,KARI0053,-,,,,,,factory
899,3,SF000146,7,POLソファ,ファイバーボックス/ホワイト,,4個,,,,GPL-FBOX/WH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾎﾜｲﾄ,,,,0,0,,,4,,,,,,,,KARI0053,-,,,,,,factory
900,3,SF000147,7,POLソファ,ファイバーボックス/ホワイト,,5個,,,,GPL-FBOX/WH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾎﾜｲﾄ,,,,0,0,,,5,,,,,,,,KARI0053,-,,,,,,factory
901,3,SF000148,7,POLソファ,ファイバーボックス/ホワイト,,6個,,,,GPL-FBOX/WH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾎﾜｲﾄ,,,,0,0,,,6,,,,,,,,KARI0053,-,,,,,,factory
902,3,SF000149,7,POLソファ,ファイバーボックス/ホワイト,,7個,,,,GPL-FBOX/WH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾎﾜｲﾄ,,,,0,0,,,7,,,,,,,,KARI0053,-,,,,,,factory
903,3,SF000150,7,POLソファ,ファイバーボックス/ホワイト,,8個,,,,GPL-FBOX/WH,,POLｿﾌｧ ﾌｧｲﾊﾞｰﾎﾞｯｸｽ/ﾎﾜｲﾄ,,,,0,0,,,8,,,,,,,,KARI0053,-,,,,,,factory
904,3,SF000151,7,POLソファ,サイドテーブル,,1個,,,10,GOP-SDTB,GOP-SDTB-OPS,ｵﾌﾟｼｮﾝ ｻｲﾄﾞﾃｰﾌﾞﾙ,,,,0,0,,,1,#2,#2,#2,,,,,KARI0074,-,,,,,,factory
905,3,SF000152,7,POLソファ,サイドテーブル,,2個,,,10,GOP-SDTB,GOP-SDTB-OPS,ｵﾌﾟｼｮﾝ ｻｲﾄﾞﾃｰﾌﾞﾙ,,,,0,0,,,2,#2,#2,#2,,,,,KARI0074,-,,,,,,factory
906,3,SF000153,7,POLソファ,サイドテーブル,,3個,,,10,GOP-SDTB,GOP-SDTB-OPS,ｵﾌﾟｼｮﾝ ｻｲﾄﾞﾃｰﾌﾞﾙ,,,,0,0,,,3,#2,#2,#2,,,,,KARI0074,-,,,,,,factory
907,3,SF000154,7,POLソファ,サイドテーブル,,4個,,,10,GOP-SDTB,GOP-SDTB-OPS,ｵﾌﾟｼｮﾝ ｻｲﾄﾞﾃｰﾌﾞﾙ,,,,0,0,,,4,#2,#2,#2,,,,,KARI0074,-,,,,,,factory
908,3,SF000155,7,POLソファ,マガジンラック,,1個,,,10,GOP-MGRK,GOP-MGRK-OPS,ｵﾌﾟｼｮﾝ ﾏｶﾞｼﾞﾝﾗｯｸ,,,,0,0,,,1,#2,#2,#2,,,,,KARI0075,-,,,,,,factory
909,3,SF000156,7,POLソファ,マガジンラック,,2個,,,10,GOP-MGRK,GOP-MGRK-OPS,ｵﾌﾟｼｮﾝ ﾏｶﾞｼﾞﾝﾗｯｸ,,,,0,0,,,2,#2,#2,#2,,,,,KARI0075,-,,,,,,factory
910,3,SF000157,7,POLソファ,マガジンラック,,3個,,,10,GOP-MGRK,GOP-MGRK-OPS,ｵﾌﾟｼｮﾝ ﾏｶﾞｼﾞﾝﾗｯｸ,,,,0,0,,,3,#2,#2,#2,,,,,KARI0075,-,,,,,,factory
911,3,SF000158,7,POLソファ,マガジンラック,,4個,,,10,GOP-MGRK,GOP-MGRK-OPS,ｵﾌﾟｼｮﾝ ﾏｶﾞｼﾞﾝﾗｯｸ,,,,0,0,,,4,#2,#2,#2,,,,,KARI0075,-,,,,,,factory
912,3,KO000001,11,キッチンオプション,,,,,,10,SPSH250HL,SPSH250HL-OPS,ｵﾌﾟｼｮﾝ 水切りﾌﾟﾚｰﾄ小,,, ,0,0, , ,1, , , , ,,,,KARIKH00052,,,,,,,factory
913,3,KO000002,11,キッチンオプション,,,,,,10,SPSH300HL,SPSH300HL-OPS,ｵﾌﾟｼｮﾝ 水切りﾌﾟﾚｰﾄ大,,, ,0,0, , ,1, , , , ,,,,KARIKH00053,,,,,,,factory
914,3,KO000003,11,キッチンオプション,,,,,,10,SCB300LP,SCB300LP-OPS,ｵﾌﾟｼｮﾝ ｶｯﾃｨﾝｸﾞﾎﾞｰﾄﾞ,,, ,0,0, , ,1, , , , ,,,,KARIKH00051,,,,,,,factory
915,3,KO000004,11,キッチンオプション,,,,,,10,SWBH400HL,SWBH400HL-OPS,ｵﾌﾟｼｮﾝ 洗剤ﾊﾞｽｹｯﾄ小,,, ,0,0, , ,1, , , , ,,,,KARIKH00054,,,,,,,factory
916,3,KO000005,11,キッチンオプション,,,,,,10,SWBH430HL,SWBH430HL-OPS,ｵﾌﾟｼｮﾝ 洗剤ﾊﾞｽｹｯﾄ大,,, ,0,0, , ,1, , , , ,,,,KARIKH00055,,,,,,,factory
917,3,KO000006,11,キッチンオプション,,,,,,10,KAC30BGNZ,KAC30BGNZ-OPS,ｵﾌﾟｼｮﾝ　ｶﾄﾗﾘｰﾄﾚｲ,,, ,0,0, , ,1, , ,, ,,,,KARIKH00056,,,,,,,factory
918,3,KO000007,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,, ,0,0,,,1, , ,#1,,,,,KARIKH00001,,,,,,,factory
919,3,KO000008,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,2,,,#1,,,,,KARIKH00002,,,,,,,factory
920,3,KO000009,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,3,,,#1,,,,,KARIKH00003,,,,,,,factory
921,3,KO000010,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,4,,,#1,,,,,KARIKH00004,,,,,,,factory
922,3,KO000011,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,5,,,#1,,,,,KARIKH00005,,,,,,,factory
923,3,KO000012,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,6,,,#1,,,,,KARIKH00006,,,,,,,factory
924,3,KO000013,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,7,,,#1,,,,,KARIKH00007,,,,,,,factory
925,3,KO000014,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,8,,,#1,,,,,KARIKH00008,,,,,,,factory
926,3,KO000015,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,9,,,#1,,,,,KARIKH00009,,,,,,,factory
927,3,KO000016,11,キッチンオプション,,,,,,,GBSH4035,GBSH4035-OPS,ｷｯﾁﾝ用棚板 GBSH4035(366X320X16),(取付・取扱説在中）,,,0,0,,,10,,,#1,,,,,KARIKH00010,,,,,,,factory
928,3,KO000017,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,, ,0,0,,,1, , ,#1, ,,,,KARIKH00011,,,,,,,factory
929,3,KO000018,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,2,,,#1,,,,,KARIKH00012,,,,,,,factory
930,3,KO000019,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,3,,,#1,,,,,KARIKH00013,,,,,,,factory
931,3,KO000020,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,4,,,#1,,,,,KARIKH00014,,,,,,,factory
932,3,KO000021,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,5,,,#1,,,,,KARIKH00015,,,,,,,factory
933,3,KO000022,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,6,,,#1,,,,,KARIKH00016,,,,,,,factory
934,3,KO000023,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,7,,,#1,,,,,KARIKH00017,,,,,,,factory
935,3,KO000024,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,8,,,#1,,,,,KARIKH00018,,,,,,,factory
936,3,KO000025,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,9,,,#1,,,,,KARIKH00019,,,,,,,factory
937,3,KO000026,11,キッチンオプション,,,,,,,GBSH4535,GBSH4535-OPS,ｷｯﾁﾝ用棚板 GBSH4535(416X320X16),(取付・取扱説在中）,,,0,0,,,10,,,#1,,,,,KARIKH00020,,,,,,,factory
938,3,KO000027,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,1, , ,#1,,,,,KARIKH00021,,,,,,,factory
939,3,KO000028,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,2,,,#1,,,,,KARIKH00022,,,,,,,factory
940,3,KO000029,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,3,,,#1,,,,,KARIKH00023,,,,,,,factory
941,3,KO000030,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,4,,,#1,,,,,KARIKH00024,,,,,,,factory
942,3,KO000031,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,5,,,#1,,,,,KARIKH00025,,,,,,,factory
943,3,KO000032,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,6,,,#1,,,,,KARIKH00026,,,,,,,factory
944,3,KO000033,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,7,,,#1,,,,,KARIKH00027,,,,,,,factory
945,3,KO000034,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,8,,,#1,,,,,KARIKH00028,,,,,,,factory
946,3,KO000035,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,9,,,#1,,,,,KARIKH00029,,,,,,,factory
947,3,KO000036,11,キッチンオプション,,,,,,,GBSH7535,GBSH7535-OPS,ｷｯﾁﾝ用棚板 GBSH7535(716X320X19),(取付・取扱説在中）,,,0,0,,,10,,,#1,,,,,KARIKH00030,,,,,,,factory
948,3,KO000037,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,1, , ,#1,,,,,KARIKH00031,,,,,,,factory
949,3,KO000038,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,2,,,#1,,,,,KARIKH00032,,,,,,,factory
950,3,KO000039,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,3,,,#1,,,,,KARIKH00033,,,,,,,factory
951,3,KO000040,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,4,,,#1,,,,,KARIKH00034,,,,,,,factory
952,3,KO000041,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,5,,,#1,,,,,KARIKH00035,,,,,,,factory
953,3,KO000042,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,6,,,#1,,,,,KARIKH00036,,,,,,,factory
954,3,KO000043,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,7,,,#1,,,,,KARIKH00037,,,,,,,factory
955,3,KO000044,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,8,,,#1,,,,,KARIKH00038,,,,,,,factory
956,3,KO000045,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,9,,,#1,,,,,KARIKH00039,,,,,,,factory
957,3,KO000046,11,キッチンオプション,,,,,,,GBSH8035,GBSH8035-OPS,ｷｯﾁﾝ用棚板 GBSH8035(766X320X19),(取付・取扱説在中）,,,0,0,,,10,,,#1,,,,,KARIKH00040,,,,,,,factory
958,3,KO000047,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,, ,0,0,,,1, , ,#1,,,,,KARIKH00041,,,,,,,factory
959,3,KO000048,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,2,,,#1,,,,,KARIKH00042,,,,,,,factory
960,3,KO000049,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,3,,,#1,,,,,KARIKH00043,,,,,,,factory
961,3,KO000050,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,4,,,#1,,,,,KARIKH00044,,,,,,,factory
962,3,KO000051,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,5,,,#1,,,,,KARIKH00045,,,,,,,factory
963,3,KO000052,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,6,,,#1,,,,,KARIKH00046,,,,,,,factory
964,3,KO000053,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,7,,,#1,,,,,KARIKH00047,,,,,,,factory
965,3,KO000054,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,8,,,#1,,,,,KARIKH00048,,,,,,,factory
966,3,KO000055,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,9,,,#1,,,,,KARIKH00049,,,,,,,factory
967,3,KO000056,11,キッチンオプション,,,,,,,GBSH9035,GBSH9035-OPS,ｷｯﾁﾝ用棚板 GBSH9035(866X320X19),(取付・取扱説在中）,,,0,0,,,10,,,#1,,,,,KARIKH00050,,,,,,,factory
968,3,KO000057,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,1,,,#1,,,,,KARITANA-0001,,,,,,,factory
969,3,KO000058,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,2,,,#1,,,,,KARITANA-0002,,,,,,,factory
970,3,KO000059,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,3,,,#1,,,,,KARITANA-0003,,,,,,,factory
971,3,KO000060,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,4,,,#1,,,,,KARITANA-0004,,,,,,,factory
972,3,KO000061,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,5,,,#1,,,,,KARITANA-0005,,,,,,,factory
973,3,KO000062,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,6,,,#1,,,,,KARITANA-0006,,,,,,,factory
974,3,KO000063,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,7,,,#1,,,,,KARITANA-0007,,,,,,,factory
975,3,KO000064,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,8,,,#1,,,,,KARITANA-0008,,,,,,,factory
976,3,KO000065,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,9,,,#1,,,,,KARITANA-0009,,,,,,,factory
977,3,KO000066,11,キッチンオプション,,,,,,,GBSH3035,GBSH3035-OPS,ｷｯﾁﾝ用棚板 GBSH3035(266X320X16),(取付・取扱説在中）,,,0,0,,,10,,,#1,,,,,KARITANA-0010,,,,,,,factory
978,3,KO000067,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,1,,,#1,,,,,KARITANA-0011,,,,,,,factory
979,3,KO000068,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,2,,,#1,,,,,KARITANA-0012,,,,,,,factory
980,3,KO000069,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,3,,,#1,,,,,KARITANA-0013,,,,,,,factory
981,3,KO000070,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,4,,,#1,,,,,KARITANA-0014,,,,,,,factory
982,3,KO000071,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,5,,,#1,,,,,KARITANA-0015,,,,,,,factory
983,3,KO000072,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,6,,,#1,,,,,KARITANA-0016,,,,,,,factory
984,3,KO000073,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,7,,,#1,,,,,KARITANA-0017,,,,,,,factory
985,3,KO000074,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,8,,,#1,,,,,KARITANA-0018,,,,,,,factory
986,3,KO000075,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,9,,,#1,,,,,KARITANA-0019,,,,,,,factory
987,3,KO000076,11,キッチンオプション,,,,,,,GBSH5035,GBSH5035-OPS,ｷｯﾁﾝ用棚板 GBSH5035(466X320X16),(取付・取扱説在中）,,,0,0,,,10,,,#1,,,,,KARITANA-0020,,,,,,,factory
988,3,KO000077,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,1,,,#1,,,,,KARITANA-0021,,,,,,,factory
989,3,KO000078,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,2,,,#1,,,,,KARITANA-0022,,,,,,,factory
990,3,KO000079,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,3,,,#1,,,,,KARITANA-0023,,,,,,,factory
991,3,KO000080,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,4,,,#1,,,,,KARITANA-0024,,,,,,,factory
992,3,KO000081,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,5,,,#1,,,,,KARITANA-0025,,,,,,,factory
993,3,KO000082,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,6,,,#1,,,,,KARITANA-0026,,,,,,,factory
994,3,KO000083,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,7,,,#1,,,,,KARITANA-0027,,,,,,,factory
995,3,KO000084,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,8,,,#1,,,,,KARITANA-0028,,,,,,,factory
996,3,KO000085,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,9,,,#1,,,,,KARITANA-0029,,,,,,,factory
997,3,KO000086,11,キッチンオプション,,,,,,,GBSH10035,GBSH10035-OPS,ｷｯﾁﾝ用棚板 GBSH10035(966X320X19),(取付・取扱説在中）,,,0,0,,,10,,,#1,,,,,KARITANA-0030,,,,,,,factory
