id,zip_code,post_code,delivery_type,sunday,monday,tuesday,wednesday,thursday,friday,saturday,discriminator_type
842,4418141,0666,1,1,1,0,1,1,1,1,hldeliverylist
843,4418142,0666,1,1,1,0,1,1,1,1,hldeliverylist
844,4418143,0666,1,1,1,0,1,1,1,1,hldeliverylist
845,4418144,0666,1,1,1,0,1,1,1,1,hldeliverylist
846,4418145,0666,1,1,1,0,1,1,1,1,hldeliverylist
847,4418146,0666,1,1,1,0,1,1,1,1,hldeliverylist
848,4418147,0666,1,1,1,0,1,1,1,1,hldeliverylist
849,4418148,0666,1,1,1,0,1,1,1,1,hldeliverylist
850,4418149,0666,1,1,1,0,1,1,1,1,hldeliverylist
851,4418151,0666,1,1,1,0,1,1,1,1,hldeliverylist
852,4418152,0666,1,1,1,0,1,1,1,1,hldeliverylist
853,4418153,0666,1,1,1,0,1,1,1,1,hldeliverylist
854,4418154,0666,1,1,1,0,1,1,1,1,hldeliverylist
855,4418155,0666,1,1,1,0,1,1,1,1,hldeliverylist
856,4418156,0666,1,1,1,0,1,1,1,1,hldeliverylist
857,4418156,0666,1,1,1,0,1,1,1,1,hldeliverylist
858,4418156,0666,1,1,1,0,1,1,1,1,hldeliverylist
859,4418156,0666,1,1,1,0,1,1,1,1,hldeliverylist
860,4418157,0666,1,1,1,0,1,1,1,1,hldeliverylist
861,4420000,0666,1,1,1,0,1,1,1,1,hldeliverylist
862,4420001,0666,1,1,1,0,1,1,1,1,hldeliverylist
863,4420002,0666,1,1,1,0,1,1,1,1,hldeliverylist
864,4420003,0666,1,1,1,0,1,1,1,1,hldeliverylist
865,4420004,0666,1,1,1,0,1,1,1,1,hldeliverylist
866,4420005,0666,1,1,1,0,1,1,1,1,hldeliverylist
867,4420006,0666,1,1,1,0,1,1,1,1,hldeliverylist
868,4420007,0666,1,1,1,0,1,1,1,1,hldeliverylist
869,4420008,0666,1,1,1,0,1,1,1,1,hldeliverylist
870,4420011,0666,1,1,1,0,1,1,1,1,hldeliverylist
871,4420012,0666,1,1,1,0,1,1,1,1,hldeliverylist
872,4420013,0666,1,1,1,0,1,1,1,1,hldeliverylist
873,4420014,0666,1,1,1,0,1,1,1,1,hldeliverylist
874,4420015,0666,1,1,1,0,1,1,1,1,hldeliverylist
875,4420016,0666,1,1,1,0,1,1,1,1,hldeliverylist
876,4420017,0666,1,1,1,0,1,1,1,1,hldeliverylist
877,4420018,0666,1,1,1,0,1,1,1,1,hldeliverylist
878,4420019,0666,1,1,1,0,1,1,1,1,hldeliverylist
879,4420021,0666,1,1,1,0,1,1,1,1,hldeliverylist
880,4420022,0666,1,1,1,0,1,1,1,1,hldeliverylist
881,4420023,0666,1,1,1,0,1,1,1,1,hldeliverylist
882,4420024,0666,1,1,1,0,1,1,1,1,hldeliverylist
883,4420025,0666,1,1,1,0,1,1,1,1,hldeliverylist
884,4420026,0666,1,1,1,0,1,1,1,1,hldeliverylist
885,4420027,0666,1,1,1,0,1,1,1,1,hldeliverylist
886,4420028,0666,1,1,1,0,1,1,1,1,hldeliverylist
887,4420029,0666,1,1,1,0,1,1,1,1,hldeliverylist
888,4420031,0666,1,1,1,0,1,1,1,1,hldeliverylist
889,4420032,0666,1,1,1,0,1,1,1,1,hldeliverylist
890,4420033,0666,1,1,1,0,1,1,1,1,hldeliverylist
891,4420034,0666,1,1,1,0,1,1,1,1,hldeliverylist
892,4420035,0666,1,1,1,0,1,1,1,1,hldeliverylist
893,4420036,0666,1,1,1,0,1,1,1,1,hldeliverylist
894,4420037,0666,1,1,1,0,1,1,1,1,hldeliverylist
895,4420038,0666,1,1,1,0,1,1,1,1,hldeliverylist
896,4420039,0666,1,1,1,0,1,1,1,1,hldeliverylist
897,4420041,0666,1,1,1,0,1,1,1,1,hldeliverylist
898,4420042,0666,1,1,1,0,1,1,1,1,hldeliverylist
899,4420043,0666,1,1,1,0,1,1,1,1,hldeliverylist
900,4420044,0666,1,1,1,0,1,1,1,1,hldeliverylist
901,4420045,0666,1,1,1,0,1,1,1,1,hldeliverylist
902,4420046,0666,1,1,1,0,1,1,1,1,hldeliverylist
903,4420047,0666,1,1,1,0,1,1,1,1,hldeliverylist
904,4420048,0666,1,1,1,0,1,1,1,1,hldeliverylist
905,4420049,0666,1,1,1,0,1,1,1,1,hldeliverylist
906,4420051,0666,1,1,1,0,1,1,1,1,hldeliverylist
907,4420052,0666,1,1,1,0,1,1,1,1,hldeliverylist
908,4420053,0666,1,1,1,0,1,1,1,1,hldeliverylist
909,4420054,0666,1,1,1,0,1,1,1,1,hldeliverylist
910,4420055,0666,1,1,1,0,1,1,1,1,hldeliverylist
911,4420061,0666,1,1,1,0,1,1,1,1,hldeliverylist
912,4420062,0666,1,1,1,0,1,1,1,1,hldeliverylist
913,4420063,0666,1,1,1,0,1,1,1,1,hldeliverylist
914,4420064,0666,1,1,1,0,1,1,1,1,hldeliverylist
915,4420065,0666,1,1,1,0,1,1,1,1,hldeliverylist
916,4420066,0666,1,1,1,0,1,1,1,1,hldeliverylist
917,4420067,0666,1,1,1,0,1,1,1,1,hldeliverylist
918,4420068,0666,1,1,1,0,1,1,1,1,hldeliverylist
919,4420069,0666,1,1,1,0,1,1,1,1,hldeliverylist
920,4420801,0666,1,1,1,0,1,1,1,1,hldeliverylist
921,4420802,0666,1,1,1,0,1,1,1,1,hldeliverylist
922,4420803,0666,1,1,1,0,1,1,1,1,hldeliverylist
923,4420804,0666,1,1,1,0,1,1,1,1,hldeliverylist
924,4420805,0666,1,1,1,0,1,1,1,1,hldeliverylist
925,4420806,0666,1,1,1,0,1,1,1,1,hldeliverylist
926,4420807,0666,1,1,1,0,1,1,1,1,hldeliverylist
927,4420808,0666,1,1,1,0,1,1,1,1,hldeliverylist
928,4420809,0666,1,1,1,0,1,1,1,1,hldeliverylist
929,4420811,0666,1,1,1,0,1,1,1,1,hldeliverylist
930,4420812,0666,1,1,1,0,1,1,1,1,hldeliverylist
931,4420813,0666,1,1,1,0,1,1,1,1,hldeliverylist
932,4420814,0666,1,1,1,0,1,1,1,1,hldeliverylist
933,4420815,0666,1,1,1,0,1,1,1,1,hldeliverylist
934,4420816,0666,1,1,1,0,1,1,1,1,hldeliverylist
935,4420817,0666,1,1,1,0,1,1,1,1,hldeliverylist
936,4420818,0666,1,1,1,0,1,1,1,1,hldeliverylist
937,4420819,0666,1,1,1,0,1,1,1,1,hldeliverylist
938,4420821,0666,1,1,1,0,1,1,1,1,hldeliverylist
939,4420822,0666,1,1,1,0,1,1,1,1,hldeliverylist
940,4420823,0666,1,1,1,0,1,1,1,1,hldeliverylist
941,4420824,0666,1,1,1,0,1,1,1,1,hldeliverylist
942,4420825,0666,1,1,1,0,1,1,1,1,hldeliverylist
943,4420826,0666,1,1,1,0,1,1,1,1,hldeliverylist
944,4420827,0666,1,1,1,0,1,1,1,1,hldeliverylist
945,4420828,0666,1,1,1,0,1,1,1,1,hldeliverylist
946,4420831,0666,1,1,1,0,1,1,1,1,hldeliverylist
947,4420832,0666,1,1,1,0,1,1,1,1,hldeliverylist
948,4420833,0666,1,1,1,0,1,1,1,1,hldeliverylist
949,4420834,0666,1,1,1,0,1,1,1,1,hldeliverylist
950,4420835,0666,1,1,1,0,1,1,1,1,hldeliverylist
951,4420836,0666,1,1,1,0,1,1,1,1,hldeliverylist
952,4420837,0666,1,1,1,0,1,1,1,1,hldeliverylist
953,4420838,0666,1,1,1,0,1,1,1,1,hldeliverylist
954,4420839,0666,1,1,1,0,1,1,1,1,hldeliverylist
955,4420841,0666,1,1,1,0,1,1,1,1,hldeliverylist
956,4420842,0666,1,1,1,0,1,1,1,1,hldeliverylist
957,4420843,0666,1,1,1,0,1,1,1,1,hldeliverylist
958,4420844,0666,1,1,1,0,1,1,1,1,hldeliverylist
959,4420845,0666,1,1,1,0,1,1,1,1,hldeliverylist
960,4420846,0666,1,1,1,0,1,1,1,1,hldeliverylist
961,4420847,0666,1,1,1,0,1,1,1,1,hldeliverylist
962,4420848,0666,1,1,1,0,1,1,1,1,hldeliverylist
963,4420851,0666,1,1,1,0,1,1,1,1,hldeliverylist
964,4420852,0666,1,1,1,0,1,1,1,1,hldeliverylist
965,4420853,0666,1,1,1,0,1,1,1,1,hldeliverylist
966,4420854,0666,1,1,1,0,1,1,1,1,hldeliverylist
967,4420855,0666,1,1,1,0,1,1,1,1,hldeliverylist
968,4420856,0666,1,1,1,0,1,1,1,1,hldeliverylist
969,4420857,0666,1,1,1,0,1,1,1,1,hldeliverylist
970,4420861,0666,1,1,1,0,1,1,1,1,hldeliverylist
971,4420862,0666,1,1,1,0,1,1,1,1,hldeliverylist
972,4420863,0666,1,1,1,0,1,1,1,1,hldeliverylist
973,4420871,0666,1,1,1,0,1,1,1,1,hldeliverylist
974,4420872,0666,1,1,1,0,1,1,1,1,hldeliverylist
975,4420873,0666,1,1,1,0,1,1,1,1,hldeliverylist
976,4420874,0666,1,1,1,0,1,1,1,1,hldeliverylist
977,4420875,0666,1,1,1,0,1,1,1,1,hldeliverylist
978,4420876,0666,1,1,1,0,1,1,1,1,hldeliverylist
979,4420877,0666,1,1,1,0,1,1,1,1,hldeliverylist
980,4420878,0666,1,1,1,0,1,1,1,1,hldeliverylist
981,4420879,0666,1,1,1,0,1,1,1,1,hldeliverylist
982,4420881,0666,1,1,1,0,1,1,1,1,hldeliverylist
983,4420882,0666,1,1,1,0,1,1,1,1,hldeliverylist
984,4420883,0666,1,1,1,0,1,1,1,1,hldeliverylist
985,4420884,0666,1,1,1,0,1,1,1,1,hldeliverylist
986,4420885,0666,1,1,1,0,1,1,1,1,hldeliverylist
987,4420886,0666,1,1,1,0,1,1,1,1,hldeliverylist
988,4420887,0666,1,1,1,0,1,1,1,1,hldeliverylist
989,4420888,0666,1,1,1,0,1,1,1,1,hldeliverylist
990,4420889,0666,1,1,1,0,1,1,1,1,hldeliverylist
991,4430000,0666,1,1,0,0,1,1,1,1,hldeliverylist
992,4430001,0666,1,1,0,0,1,1,1,1,hldeliverylist
993,4430002,0666,1,1,0,0,1,1,1,1,hldeliverylist
994,4430003,0666,1,1,0,0,1,1,1,1,hldeliverylist
995,4430004,0666,1,1,0,0,1,1,1,1,hldeliverylist
996,4430005,0666,1,1,0,0,1,1,1,1,hldeliverylist
997,4430006,0666,1,1,0,0,1,1,1,1,hldeliverylist
998,4430007,0666,1,1,0,0,1,1,1,1,hldeliverylist
999,4430008,0666,1,1,0,0,1,1,1,1,hldeliverylist
1000,4430011,0666,1,1,0,0,1,1,1,1,hldeliverylist
1001,4430012,0666,1,1,0,0,1,1,1,1,hldeliverylist
1002,4430013,0666,1,1,0,0,1,1,1,1,hldeliverylist
1003,4430014,0666,1,1,0,0,1,1,1,1,hldeliverylist
1004,4430021,0666,1,1,0,0,1,1,1,1,hldeliverylist
1005,4430022,0666,1,1,0,0,1,1,1,1,hldeliverylist
1006,4430031,0666,1,1,0,0,1,1,1,1,hldeliverylist
1007,4430032,0666,1,1,0,0,1,1,1,1,hldeliverylist
1008,4430033,0666,1,1,0,0,1,1,1,1,hldeliverylist
1009,4430034,0666,1,1,0,0,1,1,1,1,hldeliverylist
1010,4430035,0666,1,1,0,0,1,1,1,1,hldeliverylist
1011,4430036,0666,1,1,0,0,1,1,1,1,hldeliverylist
1012,4430037,0666,1,1,0,0,1,1,1,1,hldeliverylist
1013,4430038,0666,1,1,0,0,1,1,1,1,hldeliverylist
1014,4430041,0666,1,1,0,0,1,1,1,1,hldeliverylist
1015,4430042,0666,1,1,0,0,1,1,1,1,hldeliverylist
1016,4430043,0666,1,1,0,0,1,1,1,1,hldeliverylist
1017,4430044,0666,1,1,0,0,1,1,1,1,hldeliverylist
1018,4430045,0666,1,1,0,0,1,1,1,1,hldeliverylist
1019,4430046,0666,1,1,0,0,1,1,1,1,hldeliverylist
1020,4430047,0666,1,1,0,0,1,1,1,1,hldeliverylist
1021,4430048,0666,1,1,0,0,1,1,1,1,hldeliverylist
1022,4430051,0666,1,1,0,0,1,1,1,1,hldeliverylist
1023,4430052,0666,1,1,0,0,1,1,1,1,hldeliverylist
1024,4430053,0666,1,1,0,0,1,1,1,1,hldeliverylist
1025,4430054,0666,1,1,0,0,1,1,1,1,hldeliverylist
1026,4430055,0666,1,1,0,0,1,1,1,1,hldeliverylist
1027,4430056,0666,1,1,0,0,1,1,1,1,hldeliverylist
1028,4430057,0666,1,1,0,0,1,1,1,1,hldeliverylist
1029,4430058,0666,1,1,0,0,1,1,1,1,hldeliverylist
1030,4430059,0666,1,1,0,0,1,1,1,1,hldeliverylist
1031,4430101,0666,1,1,0,0,1,1,1,1,hldeliverylist
1032,4430102,0666,1,1,0,0,1,1,1,1,hldeliverylist
1033,4430103,0666,1,1,0,0,1,1,1,1,hldeliverylist
1034,4430104,0666,1,1,0,0,1,1,1,1,hldeliverylist
1035,4430105,0666,1,1,0,0,1,1,1,1,hldeliverylist
1036,4430106,0666,1,1,0,0,1,1,1,1,hldeliverylist
1037,4440000,0689,1,1,1,0,1,1,1,1,hldeliverylist
1038,4440001,0689,1,1,1,0,1,1,1,1,hldeliverylist
1039,4440002,0689,1,1,1,0,1,1,1,1,hldeliverylist
